statename,districtname,crop,cropyear,season,area,production,statenorm,districtnorm,yieldcalc
Odisha,SAMBALPUR,Moong(Green Gram),2010,Winter,171.0,37.6,odisha,sambalpur,0.2198830409356725
Odisha,SAMBALPUR,Potato,2010,Winter,196.0,1622.7,odisha,sambalpur,8.279081632653062
Odisha,SAMBALPUR,Ragi,2010,Winter,5.0,2.0,odisha,sambalpur,0.4
Odisha,SAMBALPUR,Rapeseed &Mustard,2010,Winter,1034.0,338.1,odisha,sambalpur,0.32698259187620893
Odisha,SAMBALPUR,Rice,2010,Winter,87000.0,122000.0,odisha,sambalpur,1.4022988505747127
Odisha,SAMBALPUR,Sesamum,2010,Winter,1497.0,344.3,odisha,sambalpur,0.2299933199732799
Odisha,SAMBALPUR,Sugarcane,2010,Winter,12.0,527.0,odisha,sambalpur,43.916666666666664
Odisha,SAMBALPUR,Urad,2010,Winter,147.0,28.1,odisha,sambalpur,0.19115646258503402
Odisha,SONEPUR,Groundnut,2010,Autumn,41.0,43.6,odisha,sonepur,1.0634146341463415
Odisha,SONEPUR,Maize,2010,Autumn,7.0,4.2,odisha,sonepur,0.6
Odisha,SONEPUR,Moong(Green Gram),2010,Autumn,120.0,58.6,odisha,sonepur,0.48833333333333334
Odisha,SONEPUR,Rice,2010,Autumn,14000.0,12000.0,odisha,sonepur,0.8571428571428571
Odisha,SONEPUR,Sesamum,2010,Autumn,8.0,0.9,odisha,sonepur,0.1125
Odisha,SONEPUR,Urad,2010,Autumn,51.0,24.1,odisha,sonepur,0.4725490196078432
Odisha,SONEPUR,Groundnut,2010,Summer,253.0,569.3,odisha,sonepur,2.2501976284584977
Odisha,SONEPUR,Maize,2010,Summer,12.0,23.6,odisha,sonepur,1.9666666666666668
Odisha,SONEPUR,Moong(Green Gram),2010,Summer,1195.0,419.4,odisha,sonepur,0.3509623430962343
Odisha,SONEPUR,Rice,2010,Summer,27000.0,91000.0,odisha,sonepur,3.3703703703703702
Odisha,SONEPUR,Sesamum,2010,Summer,30.0,9.3,odisha,sonepur,0.31
Odisha,SONEPUR,Wheat,2010,Summer,42.0,67.3,odisha,sonepur,1.6023809523809522
Odisha,SONEPUR,Horse-gram,2010,Winter,1167.0,412.0,odisha,sonepur,0.35304198800342756
Odisha,SONEPUR,Moong(Green Gram),2010,Winter,1345.0,373.9,odisha,sonepur,0.2779925650557621
Odisha,SONEPUR,Potato,2010,Winter,14.0,79.7,odisha,sonepur,5.692857142857143
Odisha,SONEPUR,Rapeseed &Mustard,2010,Winter,133.0,22.9,odisha,sonepur,0.17218045112781954
Odisha,SONEPUR,Rice,2010,Winter,87000.0,205000.0,odisha,sonepur,2.3563218390804597
Odisha,SONEPUR,Sesamum,2010,Winter,194.0,22.9,odisha,sonepur,0.11804123711340206
Odisha,SONEPUR,Sugarcane,2010,Winter,43.0,3150.3,odisha,sonepur,73.26279069767442
Odisha,SONEPUR,Urad,2010,Winter,41.0,9.1,odisha,sonepur,0.22195121951219512
Odisha,SUNDARGARH,Groundnut,2010,Autumn,1175.0,991.7,odisha,sundargarh,0.8440000000000001
Odisha,SUNDARGARH,Maize,2010,Autumn,1133.0,1723.1,odisha,sundargarh,1.520829655781112
Odisha,SUNDARGARH,Moong(Green Gram),2010,Autumn,98.0,21.4,odisha,sundargarh,0.2183673469387755
Odisha,SUNDARGARH,Ragi,2010,Autumn,214.0,105.5,odisha,sundargarh,0.4929906542056075
Odisha,SUNDARGARH,Rice,2010,Autumn,93000.0,30000.0,odisha,sundargarh,0.3225806451612903
Odisha,SUNDARGARH,Sesamum,2010,Autumn,38.0,6.4,odisha,sundargarh,0.16842105263157894
Odisha,SUNDARGARH,Urad,2010,Autumn,4476.0,913.1,odisha,sundargarh,0.20399910634495086
Odisha,SUNDARGARH,Groundnut,2010,Summer,103.0,173.8,odisha,sundargarh,1.687378640776699
Odisha,SUNDARGARH,Maize,2010,Summer,1.0,1.7,odisha,sundargarh,1.7
Odisha,SUNDARGARH,Moong(Green Gram),2010,Summer,19.0,5.7,odisha,sundargarh,0.3
Odisha,SUNDARGARH,Rice,2010,Summer,1000.0,,odisha,sundargarh,
Odisha,SUNDARGARH,Sesamum,2010,Summer,25.0,6.2,odisha,sundargarh,0.248
Odisha,SUNDARGARH,Wheat,2010,Summer,806.0,1412.7,odisha,sundargarh,1.7527295285359803
Odisha,SUNDARGARH,Horse-gram,2010,Winter,3224.0,999.4,odisha,sundargarh,0.30998759305210916
Odisha,SUNDARGARH,Moong(Green Gram),2010,Winter,79.0,17.6,odisha,sundargarh,0.2227848101265823
Odisha,SUNDARGARH,Potato,2010,Winter,498.0,3995.5,odisha,sundargarh,8.023092369477911
Odisha,SUNDARGARH,Ragi,2010,Winter,7.0,2.9,odisha,sundargarh,0.41428571428571426
Odisha,SUNDARGARH,Rapeseed &Mustard,2010,Winter,765.0,178.2,odisha,sundargarh,0.2329411764705882
Odisha,SUNDARGARH,Rice,2010,Winter,118000.0,108000.0,odisha,sundargarh,0.9152542372881356
Odisha,SUNDARGARH,Sesamum,2010,Winter,3179.0,702.6,odisha,sundargarh,0.2210128971374646
Odisha,SUNDARGARH,Sugarcane,2010,Winter,11.0,1023.4,odisha,sundargarh,93.03636363636363
Odisha,SUNDARGARH,Urad,2010,Winter,48.0,11.1,odisha,sundargarh,0.23124999999999998
Puducherry,KARAIKAL,Banana,2010,Kharif,14.0,225.0,puducherry,karaikal,16.071428571428573
Puducherry,KARAIKAL,Cashewnut,2010,Kharif,7.0,5.0,puducherry,karaikal,0.7142857142857143
Puducherry,KARAIKAL,Mango,2010,Kharif,32.0,384.0,puducherry,karaikal,12.0
Puducherry,KARAIKAL,Ragi,2010,Kharif,1.0,1.0,puducherry,karaikal,1.0
Puducherry,KARAIKAL,Rice,2010,Kharif,573.0,1529.0,puducherry,karaikal,2.668411867364747
Puducherry,KARAIKAL,Sugarcane,2010,Kharif,1.0,73.0,puducherry,karaikal,73.0
Puducherry,KARAIKAL,Rice,2010,Rabi,5515.0,13087.0,puducherry,karaikal,2.3729827742520397
Puducherry,KARAIKAL,Cotton(lint),2010,Summer,5.0,5.0,puducherry,karaikal,1.0
Puducherry,KARAIKAL,Groundnut,2010,Summer,5.0,6.0,puducherry,karaikal,1.2
Puducherry,KARAIKAL,Moong(Green Gram),2010,Summer,1368.0,620.0,puducherry,karaikal,0.45321637426900585
Puducherry,KARAIKAL,Rice,2010,Summer,35.0,94.0,puducherry,karaikal,2.6857142857142855
Puducherry,KARAIKAL,Sesamum,2010,Summer,2.0,1.0,puducherry,karaikal,0.5
Puducherry,KARAIKAL,Urad,2010,Summer,848.0,322.0,puducherry,karaikal,0.37971698113207547
Puducherry,KARAIKAL,Coconut,2010,Whole Year,205.0,2476000.0,puducherry,karaikal,12078.048780487805
Puducherry,MAHE,Arecanut,2010,Kharif,60.0,78.0,puducherry,mahe,1.3
Puducherry,MAHE,Banana,2010,Kharif,24.0,300.0,puducherry,mahe,12.5
Puducherry,MAHE,Black pepper,2010,Kharif,11.0,6.0,puducherry,mahe,0.5454545454545454
Puducherry,MAHE,Cashewnut,2010,Kharif,3.0,2.0,puducherry,mahe,0.6666666666666666
Puducherry,MAHE,Mango,2010,Kharif,7.0,71.0,puducherry,mahe,10.142857142857142
Puducherry,MAHE,Tapioca,2010,Kharif,5.0,64.0,puducherry,mahe,12.8
Puducherry,MAHE,Coconut,2010,Whole Year,471.0,4409000.0,puducherry,mahe,9360.934182590234
Puducherry,PONDICHERRY,Bajra,2010,Kharif,29.0,68.0,puducherry,pondicherry,2.3448275862068964
Puducherry,PONDICHERRY,Banana,2010,Kharif,228.0,5843.0,puducherry,pondicherry,25.62719298245614
Puducherry,PONDICHERRY,Cashewnut,2010,Kharif,163.0,124.0,puducherry,pondicherry,0.7607361963190185
Puducherry,PONDICHERRY,Dry chillies,2010,Kharif,1.0,1.0,puducherry,pondicherry,1.0
Puducherry,PONDICHERRY,Groundnut,2010,Kharif,25.0,48.0,puducherry,pondicherry,1.92
Puducherry,PONDICHERRY,Mango,2010,Kharif,173.0,2197.0,puducherry,pondicherry,12.699421965317919
Puducherry,PONDICHERRY,Moong(Green Gram),2010,Kharif,1.0,1.0,puducherry,pondicherry,1.0
Puducherry,PONDICHERRY,Other Kharif pulses,2010,Kharif,1.0,1.0,puducherry,pondicherry,1.0
Puducherry,PONDICHERRY,Ragi,2010,Kharif,13.0,28.0,puducherry,pondicherry,2.1538461538461537
Puducherry,PONDICHERRY,Rice,2010,Kharif,3488.0,10297.0,puducherry,pondicherry,2.9521215596330275
Puducherry,PONDICHERRY,Sesamum,2010,Kharif,5.0,4.0,puducherry,pondicherry,0.8
Puducherry,PONDICHERRY,Sugarcane,2010,Kharif,1764.0,277610.0,puducherry,pondicherry,157.37528344671202
Puducherry,PONDICHERRY,Sunflower,2010,Kharif,1.0,1.0,puducherry,pondicherry,1.0
Puducherry,PONDICHERRY,Sweet potato,2010,Kharif,1.0,8.0,puducherry,pondicherry,8.0
Puducherry,PONDICHERRY,Tapioca,2010,Kharif,251.0,4719.0,puducherry,pondicherry,18.800796812749002
Puducherry,PONDICHERRY,Turmeric,2010,Kharif,4.0,6.0,puducherry,pondicherry,1.5
Puducherry,PONDICHERRY,Urad,2010,Kharif,22.0,17.0,puducherry,pondicherry,0.7727272727272727
Puducherry,PONDICHERRY,Dry chillies,2010,Rabi,3.0,4.0,puducherry,pondicherry,1.3333333333333333
Puducherry,PONDICHERRY,Groundnut,2010,Rabi,312.0,621.0,puducherry,pondicherry,1.9903846153846154
Puducherry,PONDICHERRY,Moong(Green Gram),2010,Rabi,2.0,2.0,puducherry,pondicherry,1.0
Puducherry,PONDICHERRY,Onion,2010,Rabi,1.0,7.0,puducherry,pondicherry,7.0
Puducherry,PONDICHERRY,Other  Rabi pulses,2010,Rabi,20.0,18.0,puducherry,pondicherry,0.9
Puducherry,PONDICHERRY,Ragi,2010,Rabi,1.0,2.0,puducherry,pondicherry,2.0
Puducherry,PONDICHERRY,Rice,2010,Rabi,5145.0,12034.0,puducherry,pondicherry,2.338969873663751
Puducherry,PONDICHERRY,Sesamum,2010,Rabi,15.0,12.0,puducherry,pondicherry,0.8
Puducherry,PONDICHERRY,Tapioca,2010,Rabi,3.0,57.0,puducherry,pondicherry,19.0
Puducherry,PONDICHERRY,Urad,2010,Rabi,189.0,206.0,puducherry,pondicherry,1.08994708994709
Puducherry,PONDICHERRY,Bajra,2010,Summer,5.0,11.0,puducherry,pondicherry,2.2
Puducherry,PONDICHERRY,Dry chillies,2010,Summer,2.0,2.0,puducherry,pondicherry,1.0
Puducherry,PONDICHERRY,Groundnut,2010,Summer,74.0,141.0,puducherry,pondicherry,1.9054054054054055
Puducherry,PONDICHERRY,Moong(Green Gram),2010,Summer,29.0,23.0,puducherry,pondicherry,0.7931034482758621
Puducherry,PONDICHERRY,Other  Rabi pulses,2010,Summer,2.0,2.0,puducherry,pondicherry,1.0
Puducherry,PONDICHERRY,Ragi,2010,Summer,8.0,20.0,puducherry,pondicherry,2.5
Puducherry,PONDICHERRY,Rice,2010,Summer,4675.0,12679.0,puducherry,pondicherry,2.712085561497326
Puducherry,PONDICHERRY,Sesamum,2010,Summer,109.0,88.0,puducherry,pondicherry,0.8073394495412844
Puducherry,PONDICHERRY,Urad,2010,Summer,53.0,41.0,puducherry,pondicherry,0.7735849056603774
Puducherry,PONDICHERRY,Coconut,2010,Whole Year,1167.0,13844000.0,puducherry,pondicherry,11862.896315338474
Puducherry,YANAM,Mango,2010,Kharif,1.0,8.0,puducherry,yanam,8.0
Puducherry,YANAM,Rice,2010,Kharif,323.0,776.0,puducherry,yanam,2.4024767801857587
Puducherry,YANAM,Moong(Green Gram),2010,Rabi,13.0,7.0,puducherry,yanam,0.5384615384615384
Puducherry,YANAM,Other  Rabi pulses,2010,Rabi,3.0,1.0,puducherry,yanam,0.3333333333333333
Puducherry,YANAM,Rice,2010,Rabi,260.0,1464.0,puducherry,yanam,5.630769230769231
Puducherry,YANAM,Moong(Green Gram),2010,Summer,80.0,48.0,puducherry,yanam,0.6
Puducherry,YANAM,Urad,2010,Summer,15.0,11.0,puducherry,yanam,0.7333333333333333
Puducherry,YANAM,Coconut,2010,Whole Year,288.0,3735000.0,puducherry,yanam,12968.75
Punjab,AMRITSAR,Arhar/Tur,2010,Kharif,100.0,100.0,punjab,amritsar,1.0
Punjab,AMRITSAR,Maize,2010,Kharif,1000.0,3000.0,punjab,amritsar,3.0
Punjab,AMRITSAR,Moong(Green Gram),2010,Kharif,100.0,100.0,punjab,amritsar,1.0
Punjab,AMRITSAR,Rice,2010,Kharif,186000.0,503000.0,punjab,amritsar,2.704301075268817
Punjab,AMRITSAR,Sesamum,2010,Kharif,1500.0,500.0,punjab,amritsar,0.3333333333333333
Punjab,AMRITSAR,Urad,2010,Kharif,300.0,200.0,punjab,amritsar,0.6666666666666666
Punjab,AMRITSAR,Peas & beans (Pulses),2010,Rabi,400.0,500.0,punjab,amritsar,1.25
Punjab,AMRITSAR,Rapeseed &Mustard,2010,Rabi,1000.0,1000.0,punjab,amritsar,1.0
Punjab,AMRITSAR,Wheat,2010,Rabi,189000.0,810000.0,punjab,amritsar,4.285714285714286
Punjab,BARNALA,Arhar/Tur,2010,Kharif,100.0,100.0,punjab,barnala,1.0
Punjab,BARNALA,Cotton(lint),2010,Kharif,10000.0,40000.0,punjab,barnala,4.0
Punjab,BARNALA,Moong(Green Gram),2010,Kharif,500.0,600.0,punjab,barnala,1.2
Punjab,BARNALA,Rice,2010,Kharif,105000.0,465000.0,punjab,barnala,4.428571428571429
Punjab,BARNALA,Barley,2010,Rabi,1000.0,3000.0,punjab,barnala,3.0
Punjab,BARNALA,Gram,2010,Rabi,100.0,100.0,punjab,barnala,1.0
Punjab,BARNALA,Rapeseed &Mustard,2010,Rabi,1000.0,1000.0,punjab,barnala,1.0
Punjab,BARNALA,Wheat,2010,Rabi,115000.0,572000.0,punjab,barnala,4.973913043478261
Punjab,BATHINDA,Cotton(lint),2010,Kharif,147000.0,607000.0,punjab,bathinda,4.129251700680272
Punjab,BATHINDA,Groundnut,2010,Kharif,100.0,100.0,punjab,bathinda,1.0
Punjab,BATHINDA,Moong(Green Gram),2010,Kharif,600.0,400.0,punjab,bathinda,0.6666666666666666
Punjab,BATHINDA,Rice,2010,Kharif,107000.0,437000.0,punjab,bathinda,4.08411214953271
Punjab,BATHINDA,Barley,2010,Rabi,2000.0,7000.0,punjab,bathinda,3.5
Punjab,BATHINDA,Gram,2010,Rabi,300.0,400.0,punjab,bathinda,1.3333333333333333
Punjab,BATHINDA,Rapeseed &Mustard,2010,Rabi,2000.0,3000.0,punjab,bathinda,1.5
Punjab,BATHINDA,Wheat,2010,Rabi,253000.0,1166000.0,punjab,bathinda,4.608695652173913
Punjab,BATHINDA,Guar seed,2010,Whole Year,4100.0,3300.0,punjab,bathinda,0.8048780487804879
Punjab,FARIDKOT,Arhar/Tur,2010,Kharif,100.0,100.0,punjab,faridkot,1.0
Punjab,FARIDKOT,Cotton(lint),2010,Kharif,15000.0,56000.0,punjab,faridkot,3.7333333333333334
Punjab,FARIDKOT,Groundnut,2010,Kharif,100.0,100.0,punjab,faridkot,1.0
Punjab,FARIDKOT,Moong(Green Gram),2010,Kharif,600.0,500.0,punjab,faridkot,0.8333333333333334
Punjab,FARIDKOT,Rice,2010,Kharif,101000.0,409000.0,punjab,faridkot,4.0495049504950495
Punjab,FARIDKOT,Wheat,2010,Rabi,117000.0,563000.0,punjab,faridkot,4.811965811965812
Punjab,FARIDKOT,Guar seed,2010,Whole Year,400.0,300.0,punjab,faridkot,0.75
Punjab,FATEHGARH SAHIB,Rice,2010,Kharif,87000.0,366000.0,punjab,fatehgarh sahib,4.206896551724138
Punjab,FATEHGARH SAHIB,Wheat,2010,Rabi,85000.0,417000.0,punjab,fatehgarh sahib,4.905882352941177
Punjab,FIROZEPUR,Bajra,2010,Kharif,1000.0,1000.0,punjab,firozepur,1.0
Punjab,FIROZEPUR,Cotton(lint),2010,Kharif,116000.0,382000.0,punjab,firozepur,3.293103448275862
Punjab,FIROZEPUR,Moong(Green Gram),2010,Kharif,1400.0,1000.0,punjab,firozepur,0.7142857142857143
Punjab,FIROZEPUR,Rice,2010,Kharif,258000.0,954000.0,punjab,firozepur,3.697674418604651
Punjab,FIROZEPUR,Sesamum,2010,Kharif,800.0,500.0,punjab,firozepur,0.625
Punjab,FIROZEPUR,Barley,2010,Rabi,3000.0,11000.0,punjab,firozepur,3.6666666666666665
Punjab,FIROZEPUR,Gram,2010,Rabi,1100.0,1500.0,punjab,firozepur,1.3636363636363635
Punjab,FIROZEPUR,Rapeseed &Mustard,2010,Rabi,5000.0,9000.0,punjab,firozepur,1.8
Punjab,FIROZEPUR,Wheat,2010,Rabi,397000.0,1850000.0,punjab,firozepur,4.659949622166247
Punjab,FIROZEPUR,Guar seed,2010,Whole Year,8700.0,8000.0,punjab,firozepur,0.9195402298850575
Punjab,GURDASPUR,Maize,2010,Kharif,11000.0,30000.0,punjab,gurdaspur,2.727272727272727
Punjab,GURDASPUR,Rice,2010,Kharif,204000.0,705000.0,punjab,gurdaspur,3.4558823529411766
Punjab,GURDASPUR,Sesamum,2010,Kharif,800.0,300.0,punjab,gurdaspur,0.375
Punjab,GURDASPUR,Urad,2010,Kharif,1800.0,900.0,punjab,gurdaspur,0.5
Punjab,GURDASPUR,Gram,2010,Rabi,100.0,100.0,punjab,gurdaspur,1.0
Punjab,GURDASPUR,Masoor,2010,Rabi,200.0,93.0,punjab,gurdaspur,0.465
Punjab,GURDASPUR,Peas & beans (Pulses),2010,Rabi,200.0,200.0,punjab,gurdaspur,1.0
Punjab,GURDASPUR,Rapeseed &Mustard,2010,Rabi,3000.0,3000.0,punjab,gurdaspur,1.0
Punjab,GURDASPUR,Wheat,2010,Rabi,226000.0,919000.0,punjab,gurdaspur,4.066371681415929
Punjab,HOSHIARPUR,Groundnut,2010,Kharif,2000.0,3700.0,punjab,hoshiarpur,1.85
Punjab,HOSHIARPUR,Maize,2010,Kharif,63000.0,241000.0,punjab,hoshiarpur,3.8253968253968256
Punjab,HOSHIARPUR,Rice,2010,Kharif,73000.0,261000.0,punjab,hoshiarpur,3.5753424657534247
Punjab,HOSHIARPUR,Sesamum,2010,Kharif,600.0,100.0,punjab,hoshiarpur,0.16666666666666666
Punjab,HOSHIARPUR,Urad,2010,Kharif,400.0,200.0,punjab,hoshiarpur,0.5
Punjab,HOSHIARPUR,Gram,2010,Rabi,100.0,100.0,punjab,hoshiarpur,1.0
Punjab,HOSHIARPUR,Masoor,2010,Rabi,300.0,185.0,punjab,hoshiarpur,0.6166666666666667
Punjab,HOSHIARPUR,Peas & beans (Pulses),2010,Rabi,200.0,200.0,punjab,hoshiarpur,1.0
Punjab,HOSHIARPUR,Rapeseed &Mustard,2010,Rabi,6000.0,8000.0,punjab,hoshiarpur,1.3333333333333333
Punjab,HOSHIARPUR,Wheat,2010,Rabi,154000.0,661000.0,punjab,hoshiarpur,4.292207792207792
Punjab,JALANDHAR,Arhar/Tur,2010,Kharif,600.0,600.0,punjab,jalandhar,1.0
Punjab,JALANDHAR,Maize,2010,Kharif,9000.0,35000.0,punjab,jalandhar,3.888888888888889
Punjab,JALANDHAR,Moong(Green Gram),2010,Kharif,100.0,100.0,punjab,jalandhar,1.0
Punjab,JALANDHAR,Rice,2010,Kharif,163000.0,588000.0,punjab,jalandhar,3.607361963190184
Punjab,JALANDHAR,Sesamum,2010,Kharif,400.0,200.0,punjab,jalandhar,0.5
Punjab,JALANDHAR,Peas & beans (Pulses),2010,Rabi,100.0,100.0,punjab,jalandhar,1.0
Punjab,JALANDHAR,Rapeseed &Mustard,2010,Rabi,1000.0,1000.0,punjab,jalandhar,1.0
Punjab,JALANDHAR,Wheat,2010,Rabi,169000.0,793000.0,punjab,jalandhar,4.6923076923076925
Punjab,KAPURTHALA,Maize,2010,Kharif,2000.0,11000.0,punjab,kapurthala,5.5
Punjab,KAPURTHALA,Rice,2010,Kharif,118000.0,460000.0,punjab,kapurthala,3.8983050847457625
Punjab,KAPURTHALA,Peas & beans (Pulses),2010,Rabi,100.0,100.0,punjab,kapurthala,1.0
Punjab,KAPURTHALA,Rapeseed &Mustard,2010,Rabi,1000.0,1000.0,punjab,kapurthala,1.0
Punjab,KAPURTHALA,Wheat,2010,Rabi,108000.0,480000.0,punjab,kapurthala,4.444444444444445
Punjab,LUDHIANA,Arhar/Tur,2010,Kharif,1100.0,1000.0,punjab,ludhiana,0.9090909090909091
Punjab,LUDHIANA,Cotton(lint),2010,Kharif,1000.0,4000.0,punjab,ludhiana,4.0
Punjab,LUDHIANA,Maize,2010,Kharif,2000.0,7000.0,punjab,ludhiana,3.5
Punjab,LUDHIANA,Moong(Green Gram),2010,Kharif,1300.0,1000.0,punjab,ludhiana,0.7692307692307693
Punjab,LUDHIANA,Rice,2010,Kharif,257000.0,1133000.0,punjab,ludhiana,4.408560311284047
Punjab,LUDHIANA,Barley,2010,Rabi,1000.0,4000.0,punjab,ludhiana,4.0
Punjab,LUDHIANA,Peas & beans (Pulses),2010,Rabi,300.0,400.0,punjab,ludhiana,1.3333333333333333
Punjab,LUDHIANA,Rapeseed &Mustard,2010,Rabi,1000.0,2000.0,punjab,ludhiana,2.0
Punjab,LUDHIANA,Wheat,2010,Rabi,257000.0,1276000.0,punjab,ludhiana,4.964980544747082
Punjab,MANSA,Bajra,2010,Kharif,1000.0,1000.0,punjab,mansa,1.0
Punjab,MANSA,Cotton(lint),2010,Kharif,88000.0,351000.0,punjab,mansa,3.9886363636363638
Punjab,MANSA,Moong(Green Gram),2010,Kharif,400.0,300.0,punjab,mansa,0.75
Punjab,MANSA,Rice,2010,Kharif,78000.0,316000.0,punjab,mansa,4.051282051282051
Punjab,MANSA,Barley,2010,Rabi,1000.0,3000.0,punjab,mansa,3.0
Punjab,MANSA,Gram,2010,Rabi,100.0,100.0,punjab,mansa,1.0
Punjab,MANSA,Rapeseed &Mustard,2010,Rabi,2000.0,3000.0,punjab,mansa,1.5
Punjab,MANSA,Wheat,2010,Rabi,170000.0,830000.0,punjab,mansa,4.882352941176471
Punjab,MANSA,Guar seed,2010,Whole Year,3100.0,2900.0,punjab,mansa,0.9354838709677419
Punjab,MOGA,Arhar/Tur,2010,Kharif,500.0,600.0,punjab,moga,1.2
Punjab,MOGA,Cotton(lint),2010,Kharif,3000.0,9000.0,punjab,moga,3.0
Punjab,MOGA,Moong(Green Gram),2010,Kharif,700.0,600.0,punjab,moga,0.8571428571428571
Punjab,MOGA,Rice,2010,Kharif,172000.0,745000.0,punjab,moga,4.3313953488372094
Punjab,MOGA,Rapeseed &Mustard,2010,Rabi,1000.0,1000.0,punjab,moga,1.0
Punjab,MOGA,Wheat,2010,Rabi,177000.0,887000.0,punjab,moga,5.011299435028248
Punjab,MUKTSAR,Cotton(lint),2010,Kharif,90000.0,330000.0,punjab,muktsar,3.6666666666666665
Punjab,MUKTSAR,Moong(Green Gram),2010,Kharif,400.0,400.0,punjab,muktsar,1.0
Punjab,MUKTSAR,Rice,2010,Kharif,111000.0,432000.0,punjab,muktsar,3.891891891891892
Punjab,MUKTSAR,Sesamum,2010,Kharif,200.0,100.0,punjab,muktsar,0.5
Punjab,MUKTSAR,Barley,2010,Rabi,1000.0,4000.0,punjab,muktsar,4.0
Punjab,MUKTSAR,Gram,2010,Rabi,100.0,200.0,punjab,muktsar,2.0
Punjab,MUKTSAR,Rapeseed &Mustard,2010,Rabi,1000.0,2000.0,punjab,muktsar,2.0
Punjab,MUKTSAR,Wheat,2010,Rabi,192000.0,957000.0,punjab,muktsar,4.984375
Punjab,MUKTSAR,Guar seed,2010,Whole Year,1900.0,2300.0,punjab,muktsar,1.2105263157894737
Punjab,NAWANSHAHR,Maize,2010,Kharif,14000.0,57000.0,punjab,nawanshahr,4.071428571428571
Punjab,NAWANSHAHR,Rice,2010,Kharif,58000.0,231000.0,punjab,nawanshahr,3.9827586206896552
Punjab,NAWANSHAHR,Rapeseed &Mustard,2010,Rabi,1000.0,1000.0,punjab,nawanshahr,1.0
Punjab,NAWANSHAHR,Wheat,2010,Rabi,74000.0,348000.0,punjab,nawanshahr,4.702702702702703
Punjab,PATIALA,Cotton(lint),2010,Kharif,1000.0,3000.0,punjab,patiala,3.0
Punjab,PATIALA,Maize,2010,Kharif,1000.0,3000.0,punjab,patiala,3.0
Punjab,PATIALA,Rice,2010,Kharif,234000.0,873000.0,punjab,patiala,3.730769230769231
Punjab,PATIALA,Barley,2010,Rabi,1000.0,4000.0,punjab,patiala,4.0
Punjab,PATIALA,Masoor,2010,Rabi,100.0,67.0,punjab,patiala,0.67
Punjab,PATIALA,Peas & beans (Pulses),2010,Rabi,1400.0,1800.0,punjab,patiala,1.2857142857142858
Punjab,PATIALA,Rapeseed &Mustard,2010,Rabi,1000.0,1000.0,punjab,patiala,1.0
Punjab,PATIALA,Wheat,2010,Rabi,236000.0,1141000.0,punjab,patiala,4.834745762711864
Punjab,RUPNAGAR,Arhar/Tur,2010,Kharif,600.0,500.0,punjab,rupnagar,0.8333333333333334
Punjab,RUPNAGAR,Maize,2010,Kharif,23000.0,76000.0,punjab,rupnagar,3.3043478260869565
Punjab,RUPNAGAR,Rice,2010,Kharif,38000.0,147000.0,punjab,rupnagar,3.8684210526315788
Punjab,RUPNAGAR,Urad,2010,Kharif,100.0,100.0,punjab,rupnagar,1.0
Punjab,RUPNAGAR,Gram,2010,Rabi,200.0,200.0,punjab,rupnagar,1.0
Punjab,RUPNAGAR,Masoor,2010,Rabi,100.0,90.0,punjab,rupnagar,0.9
Punjab,RUPNAGAR,Rapeseed &Mustard,2010,Rabi,2000.0,2000.0,punjab,rupnagar,1.0
Punjab,RUPNAGAR,Wheat,2010,Rabi,65000.0,253000.0,punjab,rupnagar,3.8923076923076922
Punjab,S.A.S NAGAR,Arhar/Tur,2010,Kharif,200.0,200.0,punjab,sas nagar,1.0
Punjab,S.A.S NAGAR,Maize,2010,Kharif,6000.0,24000.0,punjab,sas nagar,4.0
Punjab,S.A.S NAGAR,Rice,2010,Kharif,37000.0,127000.0,punjab,sas nagar,3.4324324324324325
Punjab,S.A.S NAGAR,Urad,2010,Kharif,200.0,200.0,punjab,sas nagar,1.0
Punjab,S.A.S NAGAR,Masoor,2010,Rabi,300.0,237.0,punjab,sas nagar,0.79
Punjab,S.A.S NAGAR,Rapeseed &Mustard,2010,Rabi,1000.0,1000.0,punjab,sas nagar,1.0
Punjab,S.A.S NAGAR,Wheat,2010,Rabi,53000.0,227000.0,punjab,sas nagar,4.283018867924528
Punjab,SANGRUR,Arhar/Tur,2010,Kharif,400.0,300.0,punjab,sangrur,0.75
Punjab,SANGRUR,Bajra,2010,Kharif,1000.0,1000.0,punjab,sangrur,1.0
Punjab,SANGRUR,Cotton(lint),2010,Kharif,11000.0,36000.0,punjab,sangrur,3.272727272727273
Punjab,SANGRUR,Moong(Green Gram),2010,Kharif,800.0,700.0,punjab,sangrur,0.875
Punjab,SANGRUR,Rice,2010,Kharif,272000.0,1185000.0,punjab,sangrur,4.356617647058823
Punjab,SANGRUR,Barley,2010,Rabi,2000.0,8000.0,punjab,sangrur,4.0
Punjab,SANGRUR,Peas & beans (Pulses),2010,Rabi,300.0,500.0,punjab,sangrur,1.6666666666666667
Punjab,SANGRUR,Rapeseed &Mustard,2010,Rabi,1000.0,1000.0,punjab,sangrur,1.0
Punjab,SANGRUR,Wheat,2010,Rabi,287000.0,1472000.0,punjab,sangrur,5.128919860627177
Punjab,TARN TARAN,Arhar/Tur,2010,Kharif,500.0,400.0,punjab,tarn taran,0.8
Punjab,TARN TARAN,Cotton(lint),2010,Kharif,1000.0,4000.0,punjab,tarn taran,4.0
